,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,3.4944641138851043,0.4514705228430864,1.0461938495325702,3.11010116998239,3.096908723156558,0.7421975644264885,1.5987136257196246,0.8594812050174107,0.7623711512538763,961
