,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,2.553390197921553,1.112764864419642,1.7797491728342556,2.9091937029157586,2.7798834353106017,0.39472470998707615,1.1823960114420373,2.8503369608028812e-06,0.0003312496530310206,247
