,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,3.1951138932788496,1.4796075448126844,2.564229826659362,2.903482675357383,3.639605509741901,0.480163902047024,1.5224419870864447,0.003967977658630551,0.29424900126255427,1537
