,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,2.665063618489634,0.31684430817434217,1.6154041136287394,3.5099178081235105,5.0391725527122615,0.41476881453363984,1.308671381682028,0.0004100490343086998,0.25695359054834216,1424
