,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,3.248042229452713,0.9270101873641998,0.9649187688346849,0.982853416907148,0.8731493302261903,0.741396750468441,1.6544010952101327,0.6603895939163955,1.4355190875751644,797
