,a,v(-1.5),v(-0.5),v(0.5),v(1.5),t,sv,sz,st,subj_idx
0,1.9377364232514356,0.06971988610591083,0.380000823724934,0.6135600838545197,0.362640217885732,0.27288570107965854,0.20132310619005483,0.7678140148488788,0.0004664220705017657,1154
