,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,3.0074964217718922,0.7408836189936564,1.3655925299501965,2.111200931203809,2.766366220904042,0.542553774647837,0.6808310546526987,0.5425254037445417,0.24243419760195675,205
