,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,2.1788158432995544,0.352724296571939,1.0949762945829364,1.5034555791108217,1.5936859479621888,0.5425125154190945,0.8691662492267309,0.7084351073709335,0.46784803860155577,1012
