,a,v(-1.5),v(-0.5),v(0.5),v(1.5),t,sv,sz,st,subj_idx
0,2.772930221170173,0.2390131895447882,0.2597415489795334,0.9009866711538048,0.6135829654642008,0.49216731185315266,2.128836118313994,0.20827316914671348,0.7019594075590362,724
