,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,3.022039241687983,0.7550195102243139,1.4200781122640813,2.337242539058629,1.718378337363799,0.44701486306564003,1.1969034600946313,0.5828369748789421,0.36636538651267747,1099
