,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,3.7021567593694877,0.9735940589948461,1.3601881707379313,1.6631089282793095,2.6490397693874272,0.49339877214038774,1.1002538374158903,0.9095351838004669,0.6202485843325867,920
