,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,3.5663297662876583,0.49540040226473864,1.4806222677550762,3.7896286282255693,2.850489631150236,1.1036438930239234,2.4361309207016237,0.5981176486931037,1.2704366700557617,897
