,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,2.513093289902616,0.28677026749414203,0.7163850261140228,0.9855235403404561,0.9878680376794394,0.9158652374314755,0.774011720331827,0.4862523589886233,0.6204513961022681,240
