,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,3.605484125446769,0.5145936274012392,0.6955199423412146,0.9664150408384193,1.174924191773231,0.37316405653306717,0.0012227280894943305,0.773943586064549,0.3896758109936117,640
