,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,2.2359528329687417,0.1227205377192229,0.41124792569200963,1.44777330977313,1.38217188006064,0.44350801647515403,0.6961414534851758,0.3850261391956772,0.5133923691007392,846
