,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,3.132679741432241,0.4350144646389307,0.6916212897523065,1.0932956614147284,1.2322986900913055,0.49363447438586694,0.33055200870927604,0.010280521991621338,1.4037764629777507e-05,280
