,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,3.2491057227358127,0.4299833414504997,0.992548978492108,1.0658640792167258,1.320872961668253,0.2490381474196203,0.4287392764481219,5.645058107041778e-07,0.10686159981972357,1125
