,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,2.3004834570189177,0.46299369835063636,1.3722238503048971,2.6757939378115734,4.267660183408037,0.40786147414284446,0.7082795876268997,0.5418164802557346,0.16246892184623593,340
