,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,2.192103060616948,0.8313436212805705,1.3886981468663246,2.2099578567383875,2.940363219164403,0.6646011103944517,1.1053830553070498,0.7278644149720905,0.22243219579085308,366
