,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,2.784421606872842,-0.07658551264937319,0.11387838080337351,0.7170413849068419,0.8029516622491747,0.5700416043223373,0.5855845345660167,0.8416052770215361,0.5631572925042453,1159
