,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,4.061504770064958,0.6519319100913394,0.9467592902581787,1.750920072254983,3.239323853783013,0.4266496479069547,2.03795894797688,0.3301454843629123,2.7255988011654243e-05,1151
