,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,2.4644555524302434,0.34364125817644275,0.7939399685311929,1.6546834978010216,2.4402358972168625,0.4047975119200734,0.6630877149664427,0.05750012099339673,0.2834371297978121,1614
