,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,2.740634710666773,0.829764483284137,2.1370398366955583,3.2691465365897354,3.3943264100819914,0.559837080507705,1.2930697511086173,0.4225150096111246,0.31446675425109644,980
