,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,4.362401525072708,0.5339758358938063,1.4450511848851142,2.1474735837559247,2.3829122840574484,0.921119588576911,2.0845598931329956,0.812762225267613,0.7507785357014063,1182
