,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,3.0960025386022387,0.5610483590882823,0.7048921290023175,0.9535875203088277,1.1322216815183177,0.43369245571351817,0.25543472884770196,0.4528340266542841,0.2532467375492278,1192
