,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,3.3768010773521406,0.6348241594549464,1.1972591763523268,2.0806118021870765,2.98579697535946,0.4224815883321602,1.5133489619574645,0.6705232486727826,0.00010228139036764918,1193
