,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,2.732762516460096,0.24346841355969936,0.44036589561639167,1.036559507776628,1.3319181027591493,0.5279922330853458,0.4226602698019103,0.7285623690784946,0.7375992079781646,642
