,a,v(-1.5),v(-0.5),v(0.5),v(1.5),t,sv,sz,st,subj_idx
0,3.939258436186547,1.5608526577982225,3.1243888529007813,5.627743835704777,7.183805578959117,0.4084983176246047,2.3219453730645023,0.5731716556344123,0.005279302795787635,1574
