,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,1.7919496924021128,1.3047494794353522,2.1454551465516123,3.5364227793782166,5.579168231692817,0.39531447724423935,2.3425698805598127,0.615579762911173,0.25452621240316575,509
