,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,2.9364815665761284,0.7400939366869277,1.166010811038624,1.9098514072673243,2.6027671214089163,0.8467697538874687,0.9374384042365835,0.598208394794399,0.5949861032188927,951
