,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,2.6068189393358416,0.8685812299333341,1.2936832341423128,2.493920267246986,3.156065167612563,0.31053920777244437,1.1321047957954322,1.7987004255643432e-11,0.00023416709750244231,1031
